image_id	captions
3043266735_904dda6ded.jpg	<start> An elder woman in a hat and scarf is looking through a book she has in her hands . <end>
3043266735_904dda6ded.jpg	<start> An older woman wearing a hat reads a book . <end>
3043266735_904dda6ded.jpg	<start> An old lady consulting a paperback book . <end>
3043266735_904dda6ded.jpg	<start> A woman in a white hat reading a book . <end>
3034585889_388d6ffcc0.jpg	<start> A looker on catches a motocross bike on its side after a spill while another races by . <end>
3034585889_388d6ffcc0.jpg	<start> A man on a dirt bike zipping away while another one slips to the ground and a third man in a yellow jacket looks on . <end>
3034585889_388d6ffcc0.jpg	<start> A man on a motorcycle making a tight turn <end>
3034585889_388d6ffcc0.jpg	<start> A person is riding their motorbike and a person in a bright yellow jacket is watching someone fall off their bike . <end>
3034585889_388d6ffcc0.jpg	<start> Bike rider is looking at a accident of other sports bike rider . <end>
2069279767_fb32bfb2de.jpg	<start> The men are climbing . <end>
2069279767_fb32bfb2de.jpg	<start> Two men are lying in red cots on the side of a mountain . <end>
2069279767_fb32bfb2de.jpg	<start> Two men are sleeping on makeshift beds on the side of a cliff . <end>
2069279767_fb32bfb2de.jpg	<start> Two men in cots hanging from a cliff <end>
2069279767_fb32bfb2de.jpg	<start> Two mountain climbers are smiling on the mountainside . <end>
2593406865_ab98490c1f.jpg	<start> A skateboarder jumps off his skateboard in midair in hopes of landing back on it . <end>
2593406865_ab98490c1f.jpg	<start> A teenage boy is performing a trick with his skateboard . <end>
2593406865_ab98490c1f.jpg	<start> A young man is flipping a skateboard during a trick . <end>
2593406865_ab98490c1f.jpg	<start> a young skateboarder doing tricks in the air <end>
2593406865_ab98490c1f.jpg	<start> The man is performing a trick on a skateboard near onlookers . <end>
432167214_c17fcc1a2d.jpg	<start> A dark colored man is holding a protest banner in a busy city street with people staring from behind . <end>
432167214_c17fcc1a2d.jpg	<start> A man in a blue and yellow jacket holding a religious sign stands in a street with people behind him on the sidewalk . <end>
432167214_c17fcc1a2d.jpg	<start> A man is holding a religious poster . <end>
432167214_c17fcc1a2d.jpg	<start> A man wearing a hat holding a sign with writing on it . <end>
432167214_c17fcc1a2d.jpg	<start> Man standing on the street holding a sign <end>
305749904_54a612fd1a.jpg	<start> A man is wearing a blue shirt with the word Mambo on it . <end>
305749904_54a612fd1a.jpg	<start> A man is wearing a shirt that reads , " Mambo " with an image of a baby and a teddy bear . <end>
305749904_54a612fd1a.jpg	<start> A man wears a t-shirt showing a baby humping a stuffed bear . <end>
305749904_54a612fd1a.jpg	<start> A person wearing a blue mambo shirt has his back to the camera . <end>
305749904_54a612fd1a.jpg	<start> The man is wearing a blue shirt . <end>
2780087302_6a77658cbf.jpg	<start> A man in black shirt sits on a stool while trying to sell stuffed animals . <end>
2780087302_6a77658cbf.jpg	<start> A man is outside selling various toys . <end>
2780087302_6a77658cbf.jpg	<start> A vendor sells children 's toys as visitors walk by . <end>
2780087302_6a77658cbf.jpg	<start> A vendor sells inflatable toys and stuffed animals on the sidewalk . <end>
2780087302_6a77658cbf.jpg	<start> Man sits on stool beside toys . <end>
3051998298_38da5746fa.jpg	<start> A guy in navy blue and yellow shorts jumping into a pool . <end>
3051998298_38da5746fa.jpg	<start> A man catches a football in midair while jumping into a pool . <end>
3051998298_38da5746fa.jpg	<start> A man in swim trunks is jumping into a pool while in a strange pose <end>
3051998298_38da5746fa.jpg	<start> Antics in a covered pool . <end>
3051998298_38da5746fa.jpg	<start> People are diving into a swimming pool . <end>
1574401950_6bedc0d29b.jpg	<start> A boy jumps from the top of a blue plastic slide . <end>
1574401950_6bedc0d29b.jpg	<start> A child jumps over the slide portion of playground equipment shaded by trees . <end>
1574401950_6bedc0d29b.jpg	<start> A little boy in a striped shirt jumps from a blue slide . <end>
1574401950_6bedc0d29b.jpg	<start> A little boy is jumping off the top of a slide . <end>
1574401950_6bedc0d29b.jpg	<start> A young boy jumps on a slide in a backyard . <end>
539493431_744eb1abaa.jpg	<start> A man is playing with a fire baton in the day light . <end>
539493431_744eb1abaa.jpg	<start> A man juggling fire . <end>
539493431_744eb1abaa.jpg	<start> A man stands near a playground . <end>
539493431_744eb1abaa.jpg	<start> Man throws flames outside . <end>
539493431_744eb1abaa.jpg	<start> The guy is holding a black stick in front of a playground . <end>
3524436870_7670df68e8.jpg	<start> A brown dog playing with bubbles . <end>
3524436870_7670df68e8.jpg	<start> A brown dog walking across a lawn as bubbles float by . <end>
3524436870_7670df68e8.jpg	<start> A dark brown dog is looking at bubbles while walking on green grass . <end>
3524436870_7670df68e8.jpg	<start> Dog catching bubbles on the grass . <end>
3524436870_7670df68e8.jpg	<start> The brown dog is chasing and popping bubbles . <end>
2081446176_f97dc76951.jpg	<start> A guy with a scarf and woven toboggan . <end>
2081446176_f97dc76951.jpg	<start> A man in black and white cap and scarf . <end>
2081446176_f97dc76951.jpg	<start> A man wearing a scarf and knitted hat is smiling . <end>
2081446176_f97dc76951.jpg	<start> A person wearing a hat and scarf looks to the right . <end>
2081446176_f97dc76951.jpg	<start> The man has a poof on top of his woolen hat . <end>
2265367960_7928c5642f.jpg	<start> A boy sitting down smiling for the picture . <end>
2265367960_7928c5642f.jpg	<start> A child holding some shoes . <end>
2265367960_7928c5642f.jpg	<start> A child in blue and wearing a hat smiles . <end>
2265367960_7928c5642f.jpg	<start> A young boy smiling and holding sandals . <end>
2265367960_7928c5642f.jpg	<start> The boy is wearing a hat and holding sandals . <end>
460350019_af60511a3b.jpg	<start> A black dog and a woman in a red shirt playing tug of war . <end>
460350019_af60511a3b.jpg	<start> A dog is pulling on one end of a rope and a girl is pulling on the other . <end>
460350019_af60511a3b.jpg	<start> A woman plays tug-of-war with her black dog in a brown landscape surrounded by trees . <end>
460350019_af60511a3b.jpg	<start> A woman plays with her rottweiler dog outside . <end>
460350019_af60511a3b.jpg	<start> A woman and a dog playing outside <end>
2976946039_fb9147908d.jpg	<start> A group of people surf on a very large wave . <end>
2976946039_fb9147908d.jpg	<start> a group of surfers catching a wave <end>
2976946039_fb9147908d.jpg	<start> People surfing and attempting to surf in the ocean on a big wave . <end>
2976946039_fb9147908d.jpg	<start> Several people are surfing on a wave in the sea . <end>
2976946039_fb9147908d.jpg	<start> Surfers on a huge ocean wave at sunset . <end>
2308108566_2cba6bca53.jpg	<start> A man rides a bike on a dirt path . <end>
2308108566_2cba6bca53.jpg	<start> A person biking through the woods . <end>
2308108566_2cba6bca53.jpg	<start> A person dirtbikes along a muddy trail . <end>
2308108566_2cba6bca53.jpg	<start> Dirt bike rider riding down the slope . <end>
2308108566_2cba6bca53.jpg	<start> Person rides a dirt bike down a dirt hill . <end>
3367758711_a8c09607ac.jpg	<start> There are two women crossing the street in front of two buses . <end>
3367758711_a8c09607ac.jpg	<start> Two women in headwraps are hurrying past buses . <end>
3367758711_a8c09607ac.jpg	<start> Two women walk in front of a bus to cross the road . <end>
3367758711_a8c09607ac.jpg	<start> Two women walk on the street in front of two buses . <end>
3367758711_a8c09607ac.jpg	<start> Two women with their heads covered crossing the road in front of buses . <end>
3666056567_661e25f54c.jpg	<start> A group of people walk down a city street at night . <end>
3666056567_661e25f54c.jpg	<start> A group of people walking down the street with one on the phone in a green hat . <end>
3666056567_661e25f54c.jpg	<start> Four people are walking along a city sidewalk , while the one in the green hat talks on a cellphone . <end>
3666056567_661e25f54c.jpg	<start> Four people are walking on a sidewalk . <end>
3666056567_661e25f54c.jpg	<start> four people walk down a sidewalk at night <end>
3099264059_21653e2536.jpg	<start> A skateboarder is jumping almost as high as a building . <end>
3099264059_21653e2536.jpg	<start> A snowboarder jumping off a tall brick building . <end>
3099264059_21653e2536.jpg	<start> a snowboarder jumps over a pile of snow . <end>
3099264059_21653e2536.jpg	<start> Snowboarder jumps off rail over snowpile . <end>
3099264059_21653e2536.jpg	<start> The snowboarder is doing a stunt high in the air at night . <end>
2988439935_7cea05bc48.jpg	<start> A man in a red soccer uniform getting ready to kick the ball . <end>
2988439935_7cea05bc48.jpg	<start> A man in a red uniform plays in a soccer game . <end>
2988439935_7cea05bc48.jpg	<start> A man in a red uniform runs towards a soccer ball on a field . <end>
2988439935_7cea05bc48.jpg	<start> A player in a red uniform gets ready to kick the ball during a soccer match , as the crowd watches . <end>
2988439935_7cea05bc48.jpg	<start> A soccer player in red uniform runs after a soccer ball . <end>
241345864_138471c9ea.jpg	<start> A boy cheerleader has a girl cheerleader on his knee . <end>
241345864_138471c9ea.jpg	<start> A female cheerleader sits on the knee of a male cheerleader . <end>
241345864_138471c9ea.jpg	<start> cheerleaders taking a break <end>
241345864_138471c9ea.jpg	<start> The cheerleader in red and white is sitting on the knee of a man also wearing red and white . <end>
241345864_138471c9ea.jpg	<start> Two cheerleaders are sitting at a football game . <end>
3019199755_a984bc21b1.jpg	<start> A driver is at the wheel of a race car . <end>
3019199755_a984bc21b1.jpg	<start> A man inside a red race car gives a thumbs up sign . <end>
3019199755_a984bc21b1.jpg	<start> A man is in a red race car while another man is at the back of it . <end>
3019199755_a984bc21b1.jpg	<start> A man is smiling whilst sitting inside a red racing car . <end>
3019199755_a984bc21b1.jpg	<start> A race car driver smiles and gives the thumbs up before a race . <end>
3201594926_cd2009eb13.jpg	<start> A girl wearing white polka dots and black boots walks and a woman in a blue outfit hurridly walks behind her . <end>
3201594926_cd2009eb13.jpg	<start> A hip young woman down the street with a woman in a kimono walks behind her . <end>
3201594926_cd2009eb13.jpg	<start> A woman in boots with a big purse walks down the street followed by a woman in blue . <end>
3201594926_cd2009eb13.jpg	<start> a woman walks with her big purse . <end>
3201594926_cd2009eb13.jpg	<start> Women walk down the street . <end>
2540751930_d71c7f5622.jpg	<start> A man and woman walk away from the camera as a redheaded man walks in the other direction . <end>
2540751930_d71c7f5622.jpg	<start> Pedestrians walk on a sidewalk next to a grassy , wooded field . <end>
2540751930_d71c7f5622.jpg	<start> People are walking around a park area . <end>
2540751930_d71c7f5622.jpg	<start> People meandering around in a grassy area with trees . <end>
2540751930_d71c7f5622.jpg	<start> Young adults dressed casually walk around in a field . <end>
1475046848_831245fc64.jpg	<start> A blonde woman in blue shorts walks on the beach carrying her shoes . <end>
1475046848_831245fc64.jpg	<start> A woman in blue shorts is carrying her shoes whilst walking on the beach next to the ocean . <end>
1475046848_831245fc64.jpg	<start> Blond woman with blue shorts walks along beach carrying shoes in one hand . <end>
1475046848_831245fc64.jpg	<start> Woman carrying her shoes on a beach . <end>
1475046848_831245fc64.jpg	<start> Woman in blue shorts walking barefoot on the beach <end>
2877637572_641cd29901.jpg	<start> A cute puppy fetches a yellow ring chew toy in the yard . <end>
2877637572_641cd29901.jpg	<start> A puppy is running across the grass with a yellow toy in its mouth . <end>
2877637572_641cd29901.jpg	<start> A tan dog is running through the grass with a yellow toy in its mouth . <end>
2877637572_641cd29901.jpg	<start> A tan dog with a red collar runs with a yellow toy in its mouth . <end>
2877637572_641cd29901.jpg	<start> Fluffy golden puppy holding yellow rings in mouth while running through grass <end>
1308472581_9961782889.jpg	<start> a boy in blue shirt splashing in water under a dock <end>
1308472581_9961782889.jpg	<start> A laughing girl holding a bucket splashes in the ocean <end>
